TIME,T,year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,R_I_Agric,R_I_Food,R_I_Soda,R_I_Smoke,R_I_Fun,R_I_Books,R_I_Hshld,R_I_Clths,R_I_Hlth,R_I_MedEq,R_I_Drugs,R_I_Chems,R_I_Rubbr,R_I_Txtls,R_I_BldMt,R_I_Cnstr,R_I_FabPr,R_I_Mach,R_I_ElcEq,R_I_Autos,R_I_Gold,R_I_Mines,R_I_Coal,R_I_Oil,R_I_Util,R_I_Telcm,R_I_PerSv,R_I_BusSv,R_I_Hardw,R_I_Softw,R_I_Chips,R_I_LabEq,R_I_Paper,R_I_Boxes,R_I_Trans,R_I_Whlsl,R_I_Meals,R_I_Banks,R_I_Insur,R_I_RlEst,R_I_Other,eR_Market,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Agric,eR_I_Food,eR_I_Soda,eR_I_Smoke,eR_I_Fun,eR_I_Books,eR_I_Hshld,eR_I_Clths,eR_I_Hlth,eR_I_MedEq,eR_I_Drugs,eR_I_Chems,eR_I_Rubbr,eR_I_Txtls,eR_I_BldMt,eR_I_Cnstr,eR_I_FabPr,eR_I_Mach,eR_I_ElcEq,eR_I_Autos,eR_I_Gold,eR_I_Mines,eR_I_Coal,eR_I_Oil,eR_I_Util,eR_I_Telcm,eR_I_PerSv,eR_I_BusSv,eR_I_Hardw,eR_I_Softw,eR_I_Chips,eR_I_LabEq,eR_I_Paper,eR_I_Boxes,eR_I_Trans,eR_I_Whlsl,eR_I_Meals,eR_I_Banks,eR_I_Insur,eR_I_RlEst,eR_I_Other
1972m9,1972.748,1972,9,30,.0033942,-.0080322,-.0196926,-.054773,-.0400931,-.0321101,-.004008,-.026652,.0017984,-.0023026,-.0105555,-.0152152,-.0098483,-.0780697,-.0344879,-.0182658,.0173486,-.0323166,-.0875206,-.0050125,-.0021022,-.0470916,-.0146062,-.037598,-.0349021,.0221528,-.0850134,-.0118702,-.0215301,-.0112632,-.0673157,-.0194887,-.1664088,-.0006002,.0017984,.0418135,-.0328332,-.0286053,-.0091417,.0452601,-.0154183,-.026344,-.0553013,-.0102524,-.0663535,-.0365603,.0034939,.0116321,-.022757,-.0528735,-.0756938,-.0114264,-.02308687,-.05816726,-.04348733,-.03550429,-.00740225,-.03004627,-.00159585,-.00569688,-.01394975,-.0186094,-.01324257,-.08146389,-.03788216,-.02166004,.01395441,-.03571084,-.09091483,-.00840677,-.00549644,-.05048584,-.01800039,-.04099226,-.03829629,.01875857,-.0884076,-.01526441,-.02492435,-.01465743,-.07070994,-.02288291,-.16980307,-.00399441,-.00159585,.03841927,-.03622739,-.03199949,-.01253589,.0418659,-.01881249,-.02973821,-.05869555,-.01364661,-.06974773,-.03995449,.00009966,.00823785,-.02615122,-.05626772,-.07908808
1972m10,1972.833,1972,10,31,.003992,.0091579,-.025523,.0089597,-.0191828,.0273233,-.0386369,-.0202027,.0164637,.0068763,.0404699,.0242047,.0117309,-.0107577,.0266419,-.0331432,.0205866,-.0124775,-.039989,.0061809,.018331,.0010994,-.0421771,.0090588,-.0064206,-.016536,-.0074275,-.0099493,.0243999,-.0351092,-.034695,.0040916,-.0505567,.0313049,.0655068,.0224462,-.0829469,-.0160278,-.0476159,-.2729905,.0062802,-.0426988,.0539198,.0209784,.028879,-.0079314,.0438255,.0066777,.0508832,-.0625139,.0006998,.00516592,-.02951498,.00496772,-.02317484,.02333127,-.0426289,-.02419473,.0124717,.00288428,.03647791,.02021267,.0077389,-.01474968,.02264991,-.03713524,.01659461,-.01646954,-.04398103,.00218884,.01433894,-.00289263,-.0461691,.00506682,-.01041259,-.02052799,-.01141954,-.01394135,.02040787,-.0391012,-.03868699,.0000996,-.05454874,.02731283,.06151478,.01845417,-.08693894,-.02001978,-.05160788,-.27698254,.00228822,-.04669077,.04992782,.01698638,.02488694,-.01192339,.03983346,.00268563,.04689119,-.06650593,-.00329227
1972m11,1972.915,1972,11,30,.0036932,.0485044,.0868197,.0570417,.1246924,.0246926,.0473606,.0633503,.0840654,.0589291,.0141001,.0837895,.010841,.0965821,.0178399,.0424846,.0029955,.0957646,-.1374247,-.0243952,.0022974,.0585519,.0218593,.0860859,.0792732,.0463109,.0266419,.0626931,.0268367,.098215,.0259601,.045069,.1464353,.0593061,.0619414,.0680324,.1182274,.0397975,.0114344,-.0116678,.0629748,.0585519,.0992117,.0353671,.0545829,.0382587,.0554347,-.0069239,.0758493,.0921233,.0719485,.04481124,.08312652,.05334857,.12099927,.02099944,.0436674,.05965714,.08037221,.0552359,.01040695,.08009635,.00714785,.09288893,.01414675,.03879144,-.00069766,.09207145,-.14111785,-.02808833,-.00139581,.05485872,.01816616,.08239278,.07558001,.04261773,.02294876,.0589999,.02314348,.09452187,.02226693,.04137579,.14274211,.05561294,.05824823,.06433924,.11453421,.0361043,.00774121,-.01536098,.05928163,.05485872,.09551848,.03167397,.05088971,.03456554,.05174153,-.01061709,.07215614,.08843011,.06825533
1972m12,1973,1972,12,31,.0036932,.0098513,-.0382212,-.0406137,-.0580529,-.0224501,-.008133,.0169554,-.0042088,.0138043,-.0288111,.0165621,.0312079,-.0334534,.1097509,.0251803,.0431553,-.0306654,.004888,.0344014,.0377774,.0094552,-.0242927,-.0108587,-.0243952,.0216636,.0258627,-.0053141,.0028958,-.002002,.0387398,.0286846,-.0339705,.0110388,-.0155198,.0143959,-.0377019,-.0064206,.0256677,-.1119377,-.0059175,.0582689,.0130149,.0005998,-.0398849,-.0032051,.0396053,.0117309,-.0426988,-.0470916,-.0022024,.00615814,-.04191438,-.04430685,-.0617461,-.0261433,-.01182616,.01326227,-.00790202,.01011111,-.03250425,.01286892,.02751476,-.03714655,.1060577,.02148713,.0394621,-.03435859,.00119486,.03070825,.03408419,.00576199,-.02798587,-.01455192,-.02808833,.01797047,.02216949,-.00900727,-.00079737,-.00569517,.03504666,.02499146,-.03766369,.00734568,-.01921298,.01070271,-.04139504,-.01011374,.02197457,-.11563083,-.00961065,.05457574,.00932176,-.00309335,-.04357811,-.0068983,.03591208,.00803775,-.04639192,-.05078478,-.0058956
1973m1,1973.082,1973,1,31,.0043903,-.028914,-.0879573,-.0385329,-.011769,-.0177567,-.0539283,-.1601688,-.0920056,-.0398849,-.0097474,-.0329365,-.0222456,.0015987,-.1146255,-.0909099,-.0418642,-.0706371,-.2489743,-.0436385,0,-.0261387,.0054849,-.0822952,-.0864297,-.0774211,-.0891591,-.043534,-.0592194,-.0609184,.0777015,.0208805,.1299751,.0487902,-.0437429,-.0214279,-.1226197,-.0510828,.0567583,-.156303,-.0849045,-.0102524,-.0556184,-.0291199,-.1095917,-.0736465,-.0673157,-.0556184,-.0933222,-.0927734,-.0609184,-.03330436,-.09234763,-.0429233,-.01615933,-.02214707,-.05831869,-.1645591,-.09639599,-.04427528,-.0141377,-.03732685,-.02663596,-.00279163,-.11901587,-.09530022,-.04625455,-.07502743,-.25336467,-.04802881,-.00439035,-.03052901,.00109458,-.08668559,-.09082007,-.08181149,-.09354948,-.04792435,-.06360971,-.06530876,.07331116,.01649013,.12558473,.04439982,-.04813327,-.02581829,-.12701006,-.05547314,.05236799,-.16069335,-.08929486,-.01464272,-.06000877,-.03351025,-.11398203,-.07803689,-.07170606,-.06000877,-.0977125,-.09716374,-.06530876
1973m2,1973.159,1973,2,28,.0040916,-.0454159,-.0601747,-.0625139,-.0161294,-.0044097,.0191161,-.141794,-.0662466,-.0604934,-.0194887,-.0400931,-.0377019,-.0113643,-.1002624,-.0497156,-.0090407,-.1025866,-.1309063,-.0539283,.0057832,-.0038072,-.0581589,-.086975,-.0707444,-.1287429,-.0497156,-.0379096,-.0636856,-.0694573,.0452601,.0493614,-.0009004,-.0770971,-.0199986,-.047511,-.1210383,-.0852311,-.016841,.1823216,-.0612373,-.0737542,-.0324199,-.039989,-.0633659,-.0657125,-.1335314,-.061131,-.0531898,-.114962,-.0905814,-.04950748,-.06426634,-.06660552,-.020221,-.00850133,.0150245,-.14588563,-.07033826,-.064585,-.02358029,-.04418471,-.04179349,-.01545595,-.10435404,-.05380721,-.01313236,-.10667821,-.13499789,-.05801996,.00169163,-.00789886,-.06225053,-.09106663,-.07483602,-.13283449,-.05380721,-.04200119,-.06777717,-.07354888,.04116851,.04526981,-.00499202,-.08118867,-.02409026,-.0516026,-.12512994,-.08932276,-.02093263,.17822994,-.06532893,-.07784581,-.03651151,-.04408063,-.06745749,-.06980416,-.13762301,-.06522262,-.05728144,-.11905363,-.09467299
1973m3,1973.244,1973,3,31,.0045895,-.0084355,-.0148091,.0286846,.036139,-.0131866,.0077697,-.0436385,-.0071253,-.0656058,-.0309748,-.0203048,.0034939,.0058827,-.0439519,-.0152152,-.0138961,-.0479305,-.1712629,-.0018016,.0120274,.0071742,-.0304592,.0053855,-.016231,.0099503,.0321767,-.0425944,.0003,-.0229616,-.0062193,-.0160278,.0065783,.0312079,-.0218367,.005286,-.0485602,-.0300469,.0023971,.0127188,-.0642186,-.0342809,-.0093435,.0234235,.0327576,-.0626204,.0143959,-.0005001,-.0028039,-.0256255,-.0506619,-.01302493,-.01939857,.02409518,.03154959,-.01777601,.00318028,-.04822791,-.01171478,-.07019521,-.03556426,-.02489421,-.00109556,.00129321,-.04854134,-.01980462,-.01848556,-.05251998,-.17585238,-.00639107,.00743793,.00258475,-.03504866,.00079602,-.02082047,.00536088,.02758728,-.04718385,-.0042895,-.02755106,-.01080875,-.02061721,.00198886,.02661848,-.02642615,.00069655,-.05314964,-.03463637,-.00219233,.00812932,-.06880802,-.03887039,-.01393297,.01883406,.02816811,-.06720982,.00980643,-.00508958,-.00739338,-.030215,-.05525137
1973m4,1973.326,1973,4,30,.0051865,-.0529789,-.0968413,-.066033,-.011769,.0042908,-.0522411,-.1072512,-.1119377,-.0827296,-.0839252,-.0532953,-.0194887,-.0933222,-.0709591,-.1422551,-.0561472,-.0842516,-.1436395,-.0572055,-.0553013,-.0369752,-.0775292,-.0710664,-.0308717,-.1049162,-.056782,-.0632593,-.1070286,-.0314907,.0660686,-.031078,-.100373,-.0100503,-.0058169,.0085632,-.1368512,-.0731085,-.0600685,-.3264229,-.1055828,-.0663535,-.0195907,-.0659262,-.0895965,-.0809932,-.1897088,-.062301,-.0725707,-.120023,-.1836825,-.05816545,-.10202787,-.0712195,-.01695551,-.00089575,-.05742764,-.11243772,-.11712418,-.08791617,-.08911176,-.05848182,-.0246752,-.09850868,-.07614561,-.14744158,-.06133369,-.08943808,-.14882598,-.062392,-.06048784,-.04216176,-.08271573,-.07625298,-.03605819,-.1101027,-.06196854,-.06844587,-.1122151,-.03667719,.06088207,-.03626448,-.1055595,-.01523686,-.01100341,.0033767,-.14203771,-.078295,-.06525505,-.33160943,-.11076929,-.07154003,-.02477718,-.07111268,-.09478306,-.08617969,-.19489531,-.06748755,-.07775722,-.12520957,-.18886902
1973m5,1973.411,1973,5,31,.005087,-.0246001,-.0669949,-.0363528,-.0529789,.0274206,-.0053141,-.065499,-.0352128,-.0159262,-.0822952,-.0119714,-.0012007,-.0193867,-.0602809,-.0204068,-.0042088,-.0773131,-.127947,-.0336602,.0217615,-.0111621,-.0373904,-.058583,-.0372866,-.0795845,-.0645385,-.0285024,.0181346,-.0619818,.0399896,-.0386369,-.0202027,-.0351092,.0035935,-.0084355,-.2051808,-.0770971,-.0281937,-.3294768,-.0035061,-.0436385,-.0084355,.0328543,-.1107081,-.0761254,-.0584769,-.0232686,-.0326265,-.1319327,-.284753,-.02968716,-.07208191,-.04143987,-.05806596,.02233356,-.01040113,-.07058602,-.0402998,-.02101319,-.08738228,-.01705841,-.00628776,-.02447375,-.06536797,-.02549385,-.00929588,-.08240014,-.13303406,-.03874724,.01667445,-.0162491,-.04247743,-.06367,-.04237362,-.08467152,-.06962556,-.0335894,.01304753,-.06706883,.03490261,-.04372392,-.02528975,-.04019622,-.0014935,-.01352252,-.21026788,-.08218409,-.03328077,-.3345638,-.00859318,-.0487255,-.01352252,.0277673,-.11579516,-.08121243,-.06356397,-.02835567,-.03771354,-.13701971,-.28984008
1973m6,1973.493,1973,6,30,.005087,-.0105555,-.117658,-.0374942,-.0271657,.0238142,-.0114655,-.0903624,.0165621,-.0562529,.0551508,-.0664604,.0146915,.0355602,-.1246566,-.0618754,.0135084,-.1366219,-.2113385,-.0326265,.0087615,-.0156214,-.0460439,-.0548787,-.0276796,-.008133,-.0495054,-.018164,.0327576,-.0305623,.0161686,.0327576,-.106361,.0167588,-.0250102,-.0032051,-.0069239,-.0732161,.0098513,-.1026974,-.0362491,-.0202027,-.0339705,.0033942,-.0555127,-.0553013,-.0988264,.0374884,.0170538,.0069756,.0580802,-.01564255,-.12274509,-.04258124,-.03225271,.01872714,-.01655252,-.09544948,.01147505,-.06133998,.05006381,-.0715474,.00960451,.03047314,-.12974365,-.06696244,.00842131,-.14170892,-.21642554,-.03771354,.00367447,-.02070842,-.05113098,-.0599657,-.03276661,-.01322002,-.05459246,-.02325101,.02767052,-.03564934,.01108154,.02767052,-.11144806,.01167175,-.0300972,-.00829217,-.01201095,-.0783031,.00476428,-.10778444,-.04133617,-.02528975,-.03905756,-.00169281,-.06059975,-.06038836,-.10391339,.0324014,.01196672,.00188857,.05299317
1973m7,1973.578,1973,7,31,.0063796,.0553401,.1414127,.0701788,.0685928,.1039095,.0524027,.1579435,.0778865,.0943097,.1610979,.0709243,.0314018,.0522129,.1284812,.1066097,.0454513,.1204462,.2434167,.0796426,.0617534,.0695261,.1170717,.0966729,.1209779,.1530644,.0889262,.117783,.0836976,.0560967,.0163654,.0912109,-.0393647,.0037928,-.0241902,-.0031048,.2073393,.1452253,.0107421,.196471,.1364521,.1510029,.0947646,.0306262,.0765906,.1500566,.1599907,.0859024,.1048104,.10436,.0728786,.04896049,.13503314,.06379923,.06221318,.09752986,.04602307,.15156388,.07150694,.08793008,.15471831,.06454473,.02502216,.04583327,.12210156,.10023013,.03907166,.11406655,.23703705,.07326302,.05537379,.06314645,.11069207,.09029328,.11459832,.14668478,.0825466,.11140343,.07731795,.04971713,.00998575,.08483128,-.04574433,-.00258681,-.03056985,-.00948442,.20095972,.13884565,.00436249,.19009137,.13007252,.14462326,.08838497,.02424659,.070211,.14367699,.15361113,.07952282,.09843076,.09798041,.06649904
1973m8,1973.663,1973,8,31,.0069756,-.0316971,-.0486652,.024595,.010841,-.0195907,-.016231,-.0056157,-.0320068,-.0484552,.0270313,-.0155198,-.0295318,-.0763412,-.036664,-.0414472,-.0458345,-.0833816,-.104583,-.0048116,-.0865388,-.0182658,-.0759096,-.0469868,-.0232686,-.0140989,.0267393,.0243999,-.0541394,-.0329365,-.0934319,.028879,-.1165338,-.0374942,-.0211215,-.0400931,-.0716034,-.0146062,-.0377019,-.1504741,-.0335568,-.0557241,.1052605,.005286,-.0401972,-.0175532,-.0198966,-.0097474,-.0149106,-.0889405,-.0285024,-.0386727,-.05564079,.01761943,.00386541,-.02656626,-.02320663,-.01259135,-.03898241,-.05543083,.02005573,-.02249542,-.03650742,-.08331685,-.0436396,-.0484228,-.05281015,-.09035722,-.11155866,-.01178717,-.09351437,-.02524142,-.08288521,-.05396241,-.03024424,-.02107454,.01976368,.01742427,-.06111506,-.03991211,-.10040756,.02190335,-.12350943,-.04446982,-.02809711,-.04706871,-.07857903,-.02158177,-.04467748,-.15744973,-.0405324,-.06269976,.0982849,-.00168961,-.0471728,-.02452877,-.02687225,-.01672297,-.02188623,-.09591613,-.03547797
1973m9,1973.745,1973,9,30,.006777,.052877,.0650384,.0359461,.0939456,.1278654,-.0077298,.1106465,.07139,.0655068,.1171606,.0732505,.0504079,.0139029,-.0438474,.0736221,-.0106566,.0954011,.180737,.0235212,.0021976,.0985776,.097671,.0653195,.0864529,.1289208,.0561913,.0816722,.0920321,.0714831,.027226,.1150237,.255572,.0874613,.0760347,.0739008,.0634442,.0896579,-.0991576,.079735,.12266,.1197367,.0621294,.0527822,.1157365,.0937635,.1040897,.0655068,.0771462,.0740865,.0505981,.04610005,.05826141,.02916914,.08716863,.12108839,-.01450678,.10386953,.06461301,.05872982,.11038364,.06647348,.04363092,.00712592,-.05062438,.06684515,-.01743356,.0886241,.17395998,.01674421,-.0045794,.09180058,.09089404,.05854248,.0796759,.1221438,.0494143,.07489517,.0852551,.06470612,.020449,.10824669,.24879504,.08068429,.0692577,.06712382,.05666719,.08288089,-.10593455,.07295799,.11588303,.1129597,.05535239,.0460052,.10895952,.08698654,.09731273,.05872982,.07036923,.06730956,.04382107
1973m10,1973.83,1973,10,31,.006479,-.0018016,-.0115666,-.0003,.07139,.0186255,.0158733,-.0709591,-.0196926,-.0389487,-.0388448,-.0225524,-.0275768,-.0045102,-.0809932,-.0440564,-.0089398,-.0722482,-.0862117,.0144944,.0201947,.0257652,-.0894872,.0143959,-.0054146,.0206846,.0875529,.0187236,-.0312843,-.0744003,.0809346,.0641009,.1103779,.0505981,-.0343844,-.0569937,-.0956302,-.0345914,.0654131,.0500275,-.0316971,.0451646,.0161686,-.0247026,.0012992,-.0015011,-.0696717,.010841,-.0505567,-.091896,-.0075283,-.00828059,-.0180456,-.00677901,.06491103,.0121465,.00939438,-.07743805,-.0261716,-.04542772,-.04532375,-.02903137,-.03405573,-.01098912,-.08747213,-.05053535,-.01541881,-.07872713,-.09269067,.00801548,.01371574,.01928624,-.09596614,.00791692,-.0118936,.01420562,.08107393,.01224465,-.03776326,-.08087929,.07445565,.05762196,.10389894,.04411909,-.04086339,-.06347269,-.1021092,-.04107041,.05893417,.04354853,-.03817605,.03868559,.00968962,-.03118158,-.00517981,-.00798009,-.07615064,.00436206,-.05703569,-.09837498,-.01400723
1973m11,1973.912,1973,11,30,.0055844,-.1299948,-.2367355,-.1644031,-.1525686,-.0230639,-.1491963,-.2583822,-.1360488,-.1899506,-.1750679,-.1291979,-.1317045,-.0827296,-.3664367,-.1848848,-.1286291,-.2891498,-.1939489,-.0812101,-.0795845,-.1974758,-.1822416,-.2352161,-.1848848,-.1694843,-.0462534,-.1465298,-.10425,-.2378766,.0647572,-.0764492,-.1281743,-.0633659,-.1234113,-.0195907,-.253345,-.1885006,-.084034,-.3531099,-.2028509,-.2187781,-.1628719,-.1355907,-.1586441,-.2044445,-.3758578,-.1479201,-.0776373,-.2686641,-.1420245,-.13557917,-.24231988,-.16998743,-.15815297,-.02864832,-.15478068,-.26396659,-.14163323,-.19553495,-.1806523,-.13478232,-.13728887,-.08831403,-.3720211,-.19046921,-.13421352,-.2947342,-.19953326,-.08679444,-.08516886,-.20306018,-.18782594,-.2408005,-.19046921,-.17506869,-.05183776,-.15211417,-.1098344,-.24346093,.05917287,-.08203355,-.13375871,-.06895025,-.12899572,-.02517503,-.25892943,-.19408499,-.08961838,-.35869426,-.20843523,-.22436247,-.16845631,-.14117504,-.16422847,-.21002885,-.38144214,-.15350451,-.08322165,-.27424844,-.14760888
1973m12,1973.997,1973,12,31,.0063796,.0124225,-.0851223,-.040822,.0999358,.1679691,.0197046,-.0647519,.0282959,-.0080322,.0371994,-.0066219,-.0270629,.0232281,.0110388,-.0438474,-.0306654,-.0875206,.0205866,-.026652,-.051188,.0558131,-.0478256,-.0742926,-.0098483,.0419094,.0773313,.0281014,-.1142891,-.0363528,.1837372,.0510733,.0983963,.0825012,.0335315,.0443996,-.0090407,-.0025031,-.0625139,-.2082549,-.002002,.0086624,.0998453,.0003,.0678455,-.0300469,.0509782,.0182328,.0214679,-.0643252,.0020978,.00604291,-.09150186,-.0472016,.09355622,.16158945,.01332498,-.07113148,.02191626,-.01441178,.03081983,-.01300148,-.03344253,.01684852,.00465924,-.05022701,-.03704502,-.09390021,.01420703,-.03303164,-.05756764,.04943346,-.05420524,-.08067221,-.01622794,.0355298,.07095174,.02172182,-.12066876,-.04273244,.17735761,.04469366,.09201672,.07612162,.02715188,.03801998,-.01542035,-.00888274,-.06889351,-.21463454,-.00838161,.00228277,.09346573,-.00607965,.06146594,-.03642653,.04459864,.01185316,.0150883,-.07070482,-.00428181
1974m1,1974.082,1974,1,31,.0062802,.0045895,.0993927,.1538363,.0479327,-.0031048,-.0083346,.0860859,.0082657,.0747363,.0226417,.059683,-.0555127,.0296559,.082317,-.0101514,-.026344,.0921233,-.0148091,-.0358345,-.0230639,.0217615,.0913022,.1084956,.0563803,.0044899,-.0673157,-.0288111,-.0089398,.110557,.1058904,.0293646,.0559076,-.0795845,.0444952,.0199007,.050503,.005286,-.0030045,.3153216,.0485997,.0307232,-.0036065,.0049875,.0047885,.0537303,.0142973,.001399,-.0163327,.1231906,.0101483,-.00169079,.0931125,.1475561,.04165241,-.00938505,-.01461487,.07980571,.00198551,.06845611,.01636149,.05340277,-.06179295,.02337565,.0760368,-.01643159,-.03262421,.08584305,-.02108935,-.04211469,-.02934418,.01548125,.08502192,.10221536,.0501001,-.00179033,-.07359595,-.03509132,-.01522008,.10427675,.09961014,.02308437,.04962739,-.08586472,.038215,.01362042,.04422274,-.00099423,-.00928475,.30904132,.04231943,.02444293,-.00988673,-.0012927,-.00149172,.04745008,.00801707,-.00488122,-.02261289,.11691037,.00386809
1974m2,1974.159,1974,2,28,.0057832,.0010994,.0858107,.084525,.0338215,-.0205089,-.0175532,-.026036,.0128175,.013607,.1294481,.0139029,-.0238829,.018331,-.0032051,-.054245,-.0347985,.0227395,-.0364565,-.0426988,-.0048116,.0191161,-.0281937,-.0027037,.043251,.0204887,-.0293258,.0055844,-.018164,-.0035061,-.0019018,.0227395,.0537303,-.015723,.0026964,.0465018,-.0144032,-.0066219,-.0124775,.0160702,.0171521,-.0034058,-.0093435,.0154796,.0757566,.0236189,-.0488752,.0163654,-.0221434,-.0252152,-.0100503,-.00468385,.08002741,.07874171,.0280383,-.02629212,-.0233364,-.03181926,.00703426,.00782376,.12366482,.00811966,-.02966618,.01254771,-.00898838,-.06002826,-.04058175,.01695624,-.04223978,-.048482,-.0105948,.01333287,-.03397698,-.0084869,.0374678,.01470542,-.03510907,-.00019887,-.02394721,-.00928938,-.00768505,.01695624,.04794708,-.0215062,-.00308688,.04071859,-.02018647,-.01240512,-.01826077,.01028694,.01136881,-.00918904,-.01512676,.00969633,.06997337,.01783562,-.05465841,.01058211,-.02792661,-.03099849,-.01583358
1974m3,1974.244,1974,3,31,.0055844,-.022757,-.0469868,-.0373904,-.0269602,-.0825124,-.0222456,.0504079,-.0407178,-.0462534,-.0158246,-.015723,-.0414472,-.0618754,.0354637,.0562858,-.0023026,-.0159262,-.0250102,.050503,.0030952,.014593,.0117309,.0287818,.0014989,-.0538228,-.0764492,-.0482453,-.0223479,.0014989,.0455468,-.0978334,.0453557,-.034695,-.0369752,-.0469868,.0226417,-.026344,-.0116678,.0105442,-.0894872,.0188218,.0168571,-.0152152,-.0497156,.0157749,.0366212,-.0447882,-.0463581,-.0218367,-.031078,-.02834137,-.05257117,-.04297477,-.03254456,-.0880968,-.02782999,.04482353,-.04630221,-.05183776,-.02140893,-.02130734,-.04703157,-.06745978,.02987929,.05070143,-.00788703,-.02151053,-.03059454,.0449186,-.00248917,.00900862,.00614654,.02319742,-.0040855,-.05940718,-.08203355,-.05382969,-.02793224,-.0040855,.03996244,-.10341774,.03977132,-.04027935,-.04255962,-.05257117,.01705735,-.03192835,-.01725218,.00495984,-.09507155,.01323738,.01127274,-.02079954,-.05529997,.01019054,.03103681,-.05037256,-.0519425,-.02742107,-.03666233
1974m4,1974.326,1974,4,30,.007472,-.0464629,-.0021022,.0154796,.0018982,-.108365,-.0372866,-.0778534,-.0708517,-.0208151,-.0971719,-.0268575,-.0423857,-.0280909,-.0829469,-.066781,-.0428031,-.0488752,-.1306783,-.0196926,-.0126801,.0094552,-.0556184,-.0093435,-.0463581,-.0689214,-.0737542,-.0454159,-.0412387,-.0212236,-.1307923,-.0647519,.0247902,-.0659262,-.1299948,-.0545618,-.0975026,-.1002624,-.0313875,-.146993,-.044579,-.0510828,-.0482453,-.0272684,-.0400931,-.0195907,-.0300469,-.0523465,-.0964008,-.1309063,-.0549843,-.05393489,-.00957422,.00800756,-.00557382,-.11583704,-.0447586,-.08532545,-.07832376,-.02828715,-.10464393,-.03432947,-.04985773,-.03556289,-.09041894,-.07425305,-.05027514,-.05634718,-.13815034,-.02716465,-.02015207,.00198314,-.06309044,-.01681553,-.05383014,-.07639346,-.08122621,-.05288788,-.04871076,-.02869565,-.13826431,-.07222389,.01731815,-.07339817,-.13746681,-.0620338,-.1049746,-.10773444,-.03885949,-.15446504,-.05205106,-.05855481,-.05571733,-.03474044,-.04756511,-.02706267,-.03751894,-.05981849,-.10387278,-.13837829,-.06245632
1974m5,1974.411,1974,5,31,.007472,-.0400931,-.0294288,-.0256255,-.0929929,-.143524,-.0458345,.0235212,-.1051383,.0217615,-.0728933,-.0500309,-.0115666,.0543935,-.0089398,-.0133892,.0101483,-.0716034,-.0861027,.0277124,-.0077298,-.0011006,.001399,-.0703152,-.0862117,-.0955202,-.1319327,-.0425944,-.062301,.0239118,-.0893778,-.0804511,-.0853401,-.0773131,-.0501361,-.0153167,-.0868659,-.0936516,-.0535063,-.0577351,-.016231,-.0140989,-.0668879,-.0130852,-.0480354,-.0397809,-.0309748,-.1152986,-.0923346,-.1217158,-.0701006,-.04756511,-.03690083,-.03309756,-.10046488,-.15099602,-.05330655,.01604918,-.11261033,.01428948,-.08036534,-.05750295,-.01903865,.04692147,-.01641186,-.02086125,.00267632,-.07907543,-.09357471,.02024042,-.01520181,-.00857262,-.00607299,-.07778719,-.09368371,-.10299221,-.13940468,-.05006641,-.06977304,.01643981,-.09684983,-.08792314,-.09281207,-.08478512,-.05760808,-.02278872,-.09433794,-.10112357,-.06097828,-.06520707,-.02370303,-.02157094,-.07435996,-.02055725,-.05550746,-.04725289,-.03844682,-.12277064,-.09980662,-.12918777,-.07757264
